label	norm	preferred_surface	count_hint_sum	n_sources	source_files	variants
GPE	okkala	Okkala	4	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt	Okkala
GPE	pāva	Pāva	4	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt	Pāva
GPE	rajagala	Rajagala	4	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt	Rajagala
GPE	rajagir	Rajagir	4	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt	Rajagir
GPE	ramagama	Ramagama	4	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt	Ramagama
GPE	sunīdha	Sunīdha	4	1	graph/entities/TEXT/gpe_w_count.txt	Sunīdha
GPE	tacchaka	Tacchaka	4	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt	Tacchaka
GPE	vehapphala	Vehapphala	4	1	graph/entities/TEXT/gpe_w_count.txt	Vehapphala
GPE	alavaka	Alavaka	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Alavaka
GPE	anga	Anga	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Anga
GPE	assaka	Assaka	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Assaka
GPE	bhanda village	Bhanda Village	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Bhanda Village
GPE	ceti	Ceti	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Ceti
GPE	kammasadamma	Kammasadamma	3	3	graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt; graph/entities/TEXT/gpe_found_ not_in_gold.txt	Kammasadamma
GPE	kure	Kure	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Kure
GPE	maccha	Maccha	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Maccha
GPE	malla	Malla	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Malla
GPE	nagaraka	Nagaraka	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Nagaraka
GPE	pancala	Pancala	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Pancala
GPE	subhaga	Subhaga	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Subhaga
GPE	surasena	Surasena	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Surasena
GPE	vajji	Vajji	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Vajji
GPE	vanarasi	Vanarasi	3	3	graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt; graph/entities/TEXT/gpe_found_ not_in_gold.txt	Vanarasi
GPE	vansa	Vansa	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Vansa
GPE	visali	Visali	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json; graph/entities/TEXT/gold_gpe_counts.txt	Visali
GPE	! licchavin	! Licchavin	2	2	graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt	! Licchavin
GPE	ambāṭakavana	Ambāṭakavana	2	2	graph/entities/TEXT/add_to_GPE.txt; graph/entities/TEXT/gpe_counts.txt	Ambāṭakavana
GPE	count(*) as freq	COUNT(*) AS freq	2	2	graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt	COUNT(*) AS freq
GPE	kappa	Kappa	2	2	graph/entities/TEXT/gpe_counts.txt; graph/entities/TEXT/gpe_found_ not_in_gold.txt	Kappa
GPE	kosalan	Kosalan	2	2	graph/entities/TEXT/gpe_counts.txt; graph/entities/TEXT/gpe_found_ not_in_gold.txt	Kosalan
GPE	nalaka	Nalaka	2	2	graph/entities/TEXT/gpe_counts.txt; graph/entities/TEXT/gpe_found_ not_in_gold.txt	Nalaka
GPE	order by freq desc;	ORDER BY freq DESC;	2	2	graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt	ORDER BY freq DESC;
GPE	palileyyaka	Palileyyaka	2	2	graph/entities/TEXT/gpe_counts.txt; graph/entities/TEXT/gpe_found_ not_in_gold.txt	Palileyyaka
GPE	savatthia	Savatthia	2	2	graph/entities/TEXT/gold_gpe_counts.txt; graph/entities/TEXT/gpe_counts.txt	Savatthia
GPE	sumangala	Sumangala	2	2	graph/entities/TEXT/gpe_counts.txt; graph/entities/TEXT/gpe_found_ not_in_gold.txt	Sumangala
GPE	sunidha	Sunidha	2	2	graph/entities/TEXT/gpe_counts.txt; graph/entities/TEXT/gpe_found_ not_in_gold.txt	Sunidha
GPE	tathāgatas	Tathāgatas	2	2	graph/entities/TEXT/gpe_counts.txt; graph/entities/TEXT/gpe_found_ not_in_gold.txt	Tathāgatas
GPE	uppala	Uppala	2	2	graph/entities/TEXT/gpe_counts.txt; graph/entities/TEXT/gpe_found_ not_in_gold.txt	Uppala
GPE	vessavana	Vessavana	2	2	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json	Vessavana
GPE	vārāṇasī	Vārāṇasī	2	2	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/gpe.json	Vārāṇasī
GPE	! abhibhu	! Abhibhu	1	1	graph/entities/TEXT/gpe_counts.txt	! Abhibhu
GPE	! ajatasattu	! Ajatasattu	1	1	graph/entities/TEXT/gpe_counts.txt	! Ajatasattu
GPE	! ajita	! Ajita	1	1	graph/entities/TEXT/gpe_counts.txt	! Ajita
GPE	! atanata	! Atanata	1	1	graph/entities/TEXT/gpe_counts.txt	! Atanata
GPE	! gijjhakuta mountain	! Gijjhakuta mountain	1	1	graph/entities/TEXT/gpe_counts.txt	! Gijjhakuta mountain
GPE	! india	! India	1	1	graph/entities/TEXT/gpe_counts.txt	! India
GPE	! isigili mountain	! Isigili mountain	1	1	graph/entities/TEXT/gpe_counts.txt	! Isigili mountain
GPE	! kali	! Kali	1	1	graph/entities/TEXT/gpe_counts.txt	! Kali
GPE	! kalinga	! Kalinga	1	1	graph/entities/TEXT/gpe_counts.txt	! Kalinga
GPE	! kanha	! Kanha	1	1	graph/entities/TEXT/gpe_counts.txt	! Kanha
GPE	! kingdom of	! Kingdom of	1	1	graph/entities/TEXT/gpe_counts.txt	! Kingdom of
GPE	! maara	! Maara	1	1	graph/entities/TEXT/gpe_counts.txt	! Maara
GPE	! mahisavatthu	! Mahisavatthu	1	1	graph/entities/TEXT/gpe_counts.txt	! Mahisavatthu
GPE	! oriental	! Oriental	1	1	graph/entities/TEXT/gpe_counts.txt	! Oriental
GPE	! pali	! Pali	1	1	graph/entities/TEXT/gpe_counts.txt	! Pali
GPE	! pandava mountain	! Pandava mountain	1	1	graph/entities/TEXT/gpe_counts.txt	! Pandava mountain
GPE	! pasenadi	! Pasenadi	1	1	graph/entities/TEXT/gpe_counts.txt	! Pasenadi
GPE	! sariputta	! Sariputta	1	1	graph/entities/TEXT/gpe_counts.txt	! Sariputta
GPE	! sesavati	! Sesavati	1	1	graph/entities/TEXT/gpe_counts.txt	! Sesavati
GPE	! sunīdha	! Sunīdha	1	1	graph/entities/TEXT/gpe_counts.txt	! Sunīdha
GPE	! theri	! Theri	1	1	graph/entities/TEXT/gpe_counts.txt	! Theri
GPE	! unmade	! Unmade	1	1	graph/entities/TEXT/gpe_counts.txt	! Unmade
GPE	! vehapphala	! Vehapphala	1	1	graph/entities/TEXT/gpe_counts.txt	! Vehapphala
GPE	! vepulla mountain	! Vepulla mountain	1	1	graph/entities/TEXT/gpe_counts.txt	! Vepulla mountain
GPE	! visali	! Visali	1	1	graph/entities/TEXT/gpe_counts.txt	! Visali
GPE	! yama	! Yama	1	1	graph/entities/TEXT/gpe_counts.txt	! Yama
GPE	! yamuna	! Yamuna	1	1	graph/entities/TEXT/gpe_counts.txt	! Yamuna
GPE	abhibhu	Abhibhu	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Abhibhu
GPE	add:	Add:	1	1	graph/entities/TEXT/gold_gpe_counts.txt	Add:
GPE	ajatasattu (king ajatasattu)	Ajatasattu (King Ajatasattu)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Ajatasattu (King Ajatasattu)
GPE	ajita (ajita kesakambalin)	Ajita (Ajita Kesakambalin)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Ajita (Ajita Kesakambalin)
GPE	akanittha	Akanittha	1	1	graph/entities/TEXT/gpe_counts.txt	Akanittha
GPE	akanittha (one of the heavens)	Akanittha (one of the heavens)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Akanittha (one of the heavens)
GPE	allakappa (buliyans of allakappa)	Allakappa (Buliyans of Allakappa)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Allakappa (Buliyans of Allakappa)
GPE	amaravati	Amaravati	1	1	graph/entities/TEXT/add_to_GPE.txt	Amaravati
GPE	ambagama -- mango village	Ambagama -- mango village	1	1	graph/entities/TEXT/add_to_GPE.txt	Ambagama -- mango village
GPE	ambāṭakavana (the plum-mango grove)	Ambāṭakavana (the Plum-Mango Grove)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Ambāṭakavana (the Plum-Mango Grove)
GPE	anupiya, anupiyā	Anupiya, Anupiyā	1	1	graph/entities/TEXT/gold_gpe_counts.txt	Anupiya, Anupiyā
GPE	assapura (now, the angas have a town named assapura)	Assapura (Now, the Angas have a town named Assapura)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Assapura (Now, the Angas have a town named Assapura)
GPE	beluva	Beluva	1	1	graph/entities/TEXT/add_to_GPE.txt	Beluva
GPE	bhagalavati	Bhagalavati	1	1	graph/entities/TEXT/gpe_counts.txt	Bhagalavati
GPE	bhagalavati (hall named bhagalavati where the yakkhas assemble.)	Bhagalavati (hall named Bhagalavati where the Yakkhas assemble.)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Bhagalavati (hall named Bhagalavati where the Yakkhas assemble.)
GPE	brahmajala	Brahmajala	1	1	graph/entities/TEXT/gpe_counts.txt	Brahmajala
GPE	brahmajala (brahmajala sutta, dn 1)	Brahmajala (Brahmajala Sutta, DN 1)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Brahmajala (Brahmajala Sutta, DN 1)
GPE	cross join lateral jsonb_array_elements(g.spans) as s	CROSS JOIN LATERAL jsonb_array_elements(g.spans) AS s	1	1	graph/entities/TEXT/gold_gpe_counts.txt	CROSS JOIN LATERAL jsonb_array_elements(g.spans) AS s
GPE	cross join lateral jsonb_array_elements(v.ner_span) as ent	CROSS JOIN LATERAL jsonb_array_elements(v.ner_span) AS ent	1	1	graph/entities/TEXT/gpe_counts.txt	CROSS JOIN LATERAL jsonb_array_elements(v.ner_span) AS ent
GPE	dhanapalaka	Dhanapalaka	1	1	graph/entities/TEXT/gpe_counts.txt	Dhanapalaka
GPE	dhanapalaka (the tusker named dhanapalaka)	Dhanapalaka (the tusker named Dhanapalaka)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Dhanapalaka (the tusker named Dhanapalaka)
GPE	ent->>'label' as label,	ent->>'label' AS label,	1	1	graph/entities/TEXT/gpe_counts.txt	ent->>'label' AS label,
GPE	ent->>'text' as text,	ent->>'text' AS text,	1	1	graph/entities/TEXT/gpe_counts.txt	ent->>'text' AS text,
GPE	giribbaja ( the ancient capital of magadha in the buddha’s time.	Giribbaja ( the ancient capital of Magadha in the Buddha’s time.	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Giribbaja ( the ancient capital of Magadha in the Buddha’s time.
GPE	gpe marked as person	GPE marked as PERSON	1	1	graph/entities/TEXT/add_to_GPE.txt	GPE marked as PERSON
GPE	group by ent->>'text', ent->>'label'	GROUP BY ent->>'text', ent->>'label'	1	1	graph/entities/TEXT/gpe_counts.txt	GROUP BY ent->>'text', ent->>'label'
GPE	group by s->>'text'	GROUP BY s->>'text'	1	1	graph/entities/TEXT/gold_gpe_counts.txt	GROUP BY s->>'text'
GPE	gutijjita	Gutijjita	1	1	graph/entities/TEXT/gpe_counts.txt	Gutijjita
GPE	gutijjita (paccekabuddha)	Gutijjita (paccekabuddha)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Gutijjita (paccekabuddha)
GPE	india	India	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	India
GPE	isigili	Isigili	1	1	graph/entities/TEXT/gpe_counts.txt	Isigili
GPE	isigili (moujntain)	Isigili (moujntain)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Isigili (moujntain)
GPE	isipatana (game refuge at isipatana)	Isipatana (Game Refuge at Isipatana)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Isipatana (Game Refuge at Isipatana)
GPE	jantu	Jantu	1	1	graph/entities/TEXT/gpe_counts.txt	Jantu
GPE	jantu (jantu village, -or- now jantu, son of the devas, on a fifteenth-day uposatha)	Jantu (Jantu village, -OR- Now Jantu, son of the devas, on a fifteenth-day Uposatha)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Jantu (Jantu village, -OR- Now Jantu, son of the devas, on a fifteenth-day Uposatha)
GPE	kanhagotamaka	Kanhagotamaka	1	1	graph/entities/TEXT/gpe_counts.txt	Kanhagotamaka
GPE	kanhagotamaka (the royal tribe of snakes called virupakkha, erapatha, chabyaputta, and kanhagotamaka)	Kanhagotamaka (The royal tribe of snakes called Virupakkha, Erapatha, Chabyaputta, and Kanhagotamaka)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Kanhagotamaka (The royal tribe of snakes called Virupakkha, Erapatha, Chabyaputta, and Kanhagotamaka)
GPE	kankharevata	Kankharevata	1	1	graph/entities/TEXT/gpe_counts.txt	Kankharevata
GPE	kankharevata kankharevata = revata the doubter).	Kankharevata Kankharevata = Revata the Doubter).	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Kankharevata Kankharevata = Revata the Doubter).
GPE	kitagiri	Kitagiri	1	1	graph/entities/TEXT/gpe_counts.txt	Kitagiri
GPE	kitagiri (a kasi town called kitagiri)	Kitagiri (a Kasi town called Kitagiri)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Kitagiri (a Kasi town called Kitagiri)
GPE	mantaniputta	Mantaniputta	1	1	graph/entities/TEXT/gpe_counts.txt	Mantaniputta
GPE	mantaniputta (ven. punna mantaniputta, master gagga mantaniputta)	Mantaniputta (Ven. Punna Mantaniputta, Master Gagga Mantaniputta)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Mantaniputta (Ven. Punna Mantaniputta, Master Gagga Mantaniputta)
GPE	potthapada	Potthapada	1	1	graph/entities/TEXT/gpe_counts.txt	Potthapada
GPE	"potthapada (""then, potthapada, your self would be mind-made,)"	"Potthapada (""Then, Potthapada, your self would be mind-made,)"	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	"Potthapada (""Then, Potthapada, your self would be mind-made,)"
GPE	pukkusati	Pukkusati	1	1	graph/entities/TEXT/gpe_counts.txt	Pukkusati
GPE	pukkusati (clansman named pukkusati)	Pukkusati (clansman named Pukkusati)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Pukkusati (clansman named Pukkusati)
GPE	s->>'text' as text,	s->>'text' AS text,	1	1	graph/entities/TEXT/gold_gpe_counts.txt	s->>'text' AS text,
GPE	so it refers to a real historical city and surrounding fortified hills.)	So it refers to a real historical city and surrounding fortified hills.)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	So it refers to a real historical city and surrounding fortified hills.)
GPE	subhakinha	Subhakinha	1	1	graph/entities/TEXT/gpe_counts.txt	Subhakinha
GPE	subhakinha (the body named subhakinha (beautiful black/refulgent glory)	Subhakinha (the body named Subhakinha (Beautiful Black/Refulgent Glory)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Subhakinha (the body named Subhakinha (Beautiful Black/Refulgent Glory)
GPE	sunaparanta	sunaparanta	1	1	graph/entities/TEXT/missing_ner.txt	sunaparanta
GPE	tandulapala	Tandulapala	1	1	graph/entities/TEXT/gpe_counts.txt	Tandulapala
GPE	tandulapala ( tandulapala gate)	Tandulapala ( Tandulapala Gate)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Tandulapala ( Tandulapala Gate)
GPE	text	text	1	1	graph/entities/TEXT/gpe_counts.txt	text
GPE	udañña	Udañña	1	1	graph/entities/TEXT/gpe_counts.txt	Udañña
GPE	udañña ( staying among the udaññans)	Udañña ( staying among the Udaññans)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Udañña ( staying among the Udaññans)
GPE	uggahamana	Uggahamana	1	1	graph/entities/TEXT/gpe_counts.txt	Uggahamana
GPE	uggahamana (uggahamana , a follower of mundika the contemplative)	Uggahamana (Uggahamana , a follower of Mundika the contemplative)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Uggahamana (Uggahamana , a follower of Mundika the contemplative)
GPE	vebhara	Vebhara	1	1	graph/entities/TEXT/gpe_counts.txt	Vebhara
GPE	vebhara (vebhara mountain)	Vebhara (Vebhara mountain)	1	1	graph/entities/TEXT/gpe_found_ not_in_gold.txt	Vebhara (Vebhara mountain)
LOC	jeta's grove	Jeta's Grove	188	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Jeta's Grove; Jeta's grove
LOC	devas	devas	119	1	graph/entities/TEXT/gold_loc_freq.txt	Devas; devas
LOC	anathapindika's monastery	Anathapindika's monastery	81	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Anathapindika's Monastery; Anathapindika's monastery
LOC	brahmans	brahmans	78	1	graph/entities/TEXT/gold_loc_freq.txt	Brahmans; brahmans
LOC	monks	Monks	68	1	graph/entities/TEXT/gold_loc_freq.txt	Monks; monks
LOC	! loc	! LOC	56	1	graph/entities/TEXT/ner_span_locs.txt	! LOC
LOC	anāthapiṇḍika's monastery	Anāthapiṇḍika's monastery	56	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Anāthapiṇḍika's monastery
LOC	brahman	brahman	56	1	graph/entities/TEXT/gold_loc_freq.txt	Brahman; brahman
LOC	thirty-three	Thirty-three	51	5	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/gold_loc_freq.txt; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Thirty-Three; Thirty-three
LOC	bamboo grove	Bamboo Grove	46	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Bamboo Grove; bamboo grove
LOC	bhikkhus	bhikkhus	42	1	graph/entities/TEXT/gold_loc_freq.txt	Bhikkhus; bhikkhus
LOC	anathapindika 's monastery	Anathapindika 's monastery	36	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Anathapindika 's Monastery; Anathapindika 's monastery
LOC	contemplatives	contemplatives	34	1	graph/entities/TEXT/gold_loc_freq.txt	contemplatives
LOC	yakkha	Yakkha	33	1	graph/entities/TEXT/gold_loc_freq.txt	Yakkha; yakkha
LOC	ascetics	ascetics	31	1	graph/entities/TEXT/gold_loc_freq.txt	ascetics
LOC	pure abodes	Pure Abodes	31	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Pure Abodes; pure abodes
LOC	squirrels' sanctuary	Squirrels' Sanctuary	28	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Squirrels' Sanctuary; Squirrels' sanctuary; squirrels' sanctuary
LOC	brahma worlds	Brahma worlds	27	3	graph/entities/TEXT/locs.txt; graph/entities/TEXT/missing_ner.txt; graph/entities/TEXT/ner_span_locs.txt	Brahma worlds; brahma worlds
LOC	yakkhas	Yakkhas	26	1	graph/entities/TEXT/gold_loc_freq.txt	Yakkhas; yakkhas
LOC	river ganges	river Ganges	25	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	River Ganges; river Ganges
LOC	great forest	Great Forest	23	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Great Forest
LOC	brahma world	Brahma world	22	3	graph/entities/TEXT/locs.txt; graph/entities/TEXT/missing_ner.txt; graph/entities/TEXT/ner_span_locs.txt	Brahma world; brahma world
LOC	deva	deva	22	1	graph/entities/TEXT/gold_loc_freq.txt	deva
LOC	householders	householders	22	1	graph/entities/TEXT/gold_loc_freq.txt	Householders; householders
LOC	nagasena	Nagasena	22	2	graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Nagasena
LOC	great wood	Great Wood	21	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Great Wood
LOC	deer park at isipatana	Deer Park at Isipatana	20	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Deer Park at Isipatana
LOC	four great kings	Four Great Kings	19	1	graph/entities/TEXT/gold_loc_freq.txt	Four Great Kings; four great Kings; four great kings
LOC	nagas	Nagas	19	1	graph/entities/TEXT/gold_loc_freq.txt	Nagas; nagas
LOC	wanderers	wanderers	19	1	graph/entities/TEXT/gold_loc_freq.txt	wanderers
LOC	gandhabba	gandhabba	18	1	graph/entities/TEXT/gold_loc_freq.txt	Gandhabba; gandhabba
LOC	jeta grove	Jeta Grove	18	3	graph/entities/TEXT/locs.txt; graph/entities/TEXT/missing_ner.txt; graph/entities/TEXT/ner_span_locs.txt	Jeta Grove; jeta grove
LOC	naga	naga	18	1	graph/entities/TEXT/gold_loc_freq.txt	Naga; naga
LOC	game refuge at isipatana	Game Refuge at Isipatana	17	3	graph/entities/TEXT/locs.txt; graph/entities/TEXT/missing_ner.txt; graph/entities/TEXT/ner_span_locs.txt	Game Refuge at Isipatana; game refuge at isipatana
LOC	mallans	Mallans	17	1	graph/entities/TEXT/gold_loc_freq.txt	Mallans
LOC	arahants	arahants	16	1	graph/entities/TEXT/gold_loc_freq.txt	Arahants; arahants
LOC	banyan park	Banyan Park	16	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Banyan Park
LOC	eastern monastery	Eastern Monastery	16	3	graph/entities/TEXT/locs.txt; graph/entities/TEXT/missing_ner.txt; graph/entities/TEXT/ner_span_locs.txt	Eastern Monastery; Eastern monastery; eastern monastery
LOC	grove of the blind	Grove of the Blind	16	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Grove of the Blind
LOC	ganges	Ganges	15	4	graph/entities/JSONL/all_nodes.jsonl; graph/entities/JSONL/loc.json; graph/entities/TEXT/locs.txt; graph/entities/TEXT/ner_span_locs.txt	Ganges
LOC	householder	householder	15	1	graph/entities/TEXT/gold_loc_freq.txt	householder
